type,name,file,line,citation,source,priority,note
symbol,filteredNotifications,lib/features/plant_intelligence/presentation/widgets/notification_list_widget.dart,30,12†lib\features\plant_intelligence\presentation\widgets\notification_list_widget.dart:30,unused_symbols,high,export missing
symbol,NotificationBadge,lib/features/plant_intelligence/presentation/widgets/notification_list_widget.dart,280,12†lib\features\plant_intelligence\presentation\widgets\notification_list_widget.dart:280,unused_symbols,high,export missing
symbol,latestEvolutionAsync,lib/features/plant_intelligence/presentation/widgets/plant_health_degradation_banner.dart,75,12†lib\features\plant_intelligence\presentation\widgets\plant_health_degradation_banner.dart:75,unused_symbols,high,export missing
symbol,GardenOverviewWidget,lib/features/plant_intelligence/presentation/widgets/summaries/garden_overview_widget.dart,7,12†lib\features\plant_intelligence\presentation\widgets\summaries\garden_overview_widget.dart:7,unused_symbols,high,export missing
symbol,CompactGardenOverviewWidget,lib/features/plant_intelligence/presentation/widgets/summaries/garden_overview_widget.dart,405,12†lib\features\plant_intelligence\presentation\widgets\summaries\garden_overview_widget.dart:405,unused_symbols,high,export missing
symbol,GardenOverviewList,lib/features/plant_intelligence/presentation/widgets/summaries/garden_overview_widget.dart,519,12†lib\features\plant_intelligence\presentation\widgets\summaries\garden_overview_widget.dart:519,unused_symbols,high,export missing
symbol,IntelligenceSummary,lib/features/plant_intelligence/presentation/widgets/summaries/intelligence_summary.dart,8,12†lib\features\plant_intelligence\presentation\widgets\summaries\intelligence_summary.dart:8,unused_symbols,high,export missing
symbol,priorityRecommendations,lib/features/plant_intelligence/presentation/widgets/summaries/intelligence_summary.dart,321,12†lib\features\plant_intelligence\presentation\widgets\summaries\intelligence_summary.dart:321,unused_symbols,high,export missing
symbol,criticalAlerts,lib/features/plant_intelligence/presentation/widgets/summaries/intelligence_summary.dart,430,12†lib\features\plant_intelligence\presentation\widgets\summaries\intelligence_summary.dart:430,unused_symbols,high,export missing
symbol,healthDistribution,lib/features/plant_intelligence/presentation/widgets/summaries/intelligence_summary.dart,527,12†lib\features\plant_intelligence\presentation\widgets\summaries\intelligence_summary.dart:527,unused_symbols,high,export missing
symbol,CompactIntelligenceSummary,lib/features/plant_intelligence/presentation/widgets/summaries/intelligence_summary.dart,573,12†lib\features\plant_intelligence\presentation\widgets\summaries\intelligence_summary.dart:573,unused_symbols,high,export missing
symbol,AlignmentAction,lib/features/statistics/application/providers/alignment/alignment_raw_data_provider.dart,11,12†lib\features\statistics\application\providers\alignment\alignment_raw_data_provider.dart:11,unused_symbols,medium,export missing
symbol,AlignmentActionType,lib/features/statistics/application/providers/alignment/alignment_raw_data_provider.dart,32,12†lib\features\statistics\application\providers\alignment\alignment_raw_data_provider.dart:32,unused_symbols,medium,export missing
symbol,AlignmentRawData,lib/features/statistics/application/providers/alignment/alignment_raw_data_provider.dart,39,12†lib\features\statistics\application\providers\alignment\alignment_raw_data_provider.dart:39,unused_symbols,medium,export missing
symbol,isAligned,lib/features/statistics/application/providers/alignment/alignment_raw_data_provider.dart,183,12†lib\features\statistics\application\providers\alignment\alignment_raw_data_provider.dart:183,unused_symbols,medium,export missing
symbol,previousYear,lib/features/statistics/application/providers/performance/performance_comparison_provider.dart,18,12†lib\features\statistics\application\providers\performance\performance_comparison_provider.dart:18,unused_symbols,medium,export missing
symbol,completionScore,lib/features/statistics/application/providers/performance/performance_comparison_provider.dart,92,12†lib\features\statistics\application\providers\performance\performance_comparison_provider.dart:92,unused_symbols,medium,export missing
symbol,valueScore,lib/features/statistics/application/providers/performance/performance_comparison_provider.dart,93,12†lib\features\statistics\application\providers\performance\performance_comparison_provider.dart:93,unused_symbols,medium,export missing
symbol,yieldScore,lib/features/statistics/application/providers/performance/performance_comparison_provider.dart,94,12†lib\features\statistics\application\providers\performance\performance_comparison_provider.dart:94,unused_symbols,medium,export missing
symbol,harvests,lib/features/statistics/application/providers/performance/performance_raw_data_provider.dart,91,12†lib\features\statistics\application\providers\performance\performance_raw_data_provider.dart:91,unused_symbols,medium,export missing
symbol,vitaminDistribution,lib/features/statistics/application/providers/vitamin_recommendation_provider.dart,18,12†lib\features\statistics\application\providers\vitamin_recommendation_provider.dart:18,unused_symbols,medium,export missing
symbol,vitaminEntries,lib/features/statistics/application/providers/vitamin_recommendation_provider.dart,25,12†lib\features\statistics\application\providers\vitamin_recommendation_provider.dart:25,unused_symbols,medium,export missing
symbol,deficientVitamins,lib/features/statistics/application/providers/vitamin_recommendation_provider.dart,37,12†lib\features\statistics\application\providers\vitamin_recommendation_provider.dart:37,unused_symbols,medium,export missing
symbol,averageValue,lib/features/statistics/application/providers/vitamin_recommendation_provider.dart,42,12†lib\features\statistics\application\providers\vitamin_recommendation_provider.dart:42,unused_symbols,medium,export missing
symbol,primaryVitamin,lib/features/statistics/application/providers/vitamin_recommendation_provider.dart,77,12†lib\features\statistics\application\providers\vitamin_recommendation_provider.dart:77,unused_symbols,medium,export missing
symbol,secondaryVitamin,lib/features/statistics/application/providers/vitamin_recommendation_provider.dart,78,12†lib\features\statistics\application\providers\vitamin_recommendation_provider.dart:78,unused_symbols,medium,export missing
symbol,plantsWithVitamin,lib/features/statistics/application/providers/vitamin_recommendation_provider.dart,124,12†lib\features\statistics\application\providers\vitamin_recommendation_provider.dart:124,unused_symbols,medium,export missing
symbol,vitaminColors,lib/features/statistics/presentation/widgets/charts/vitamin_pie_chart.dart,21,12†lib\features\statistics\presentation\widgets\charts\vitamin_pie_chart.dart:21,unused_symbols,medium,export missing
symbol,VitaminLegend,lib/features/statistics/presentation/widgets/charts/vitamin_pie_chart.dart,89,12†lib\features\statistics\presentation\widgets\charts\vitamin_pie_chart.dart:89,unused_symbols,medium,export missing
symbol,vitaminLabels,lib/features/statistics/presentation/widgets/charts/vitamin_pie_chart.dart,107,12†lib\features\statistics\presentation\widgets\charts\vitamin_pie_chart.dart:107,unused_symbols,medium,export missing
symbol,effectiveColor,lib/features/statistics/presentation/widgets/kpi/alignment_kpi_card.dart,244,12†lib\features\statistics\presentation\widgets\kpi\alignment_kpi_card.dart:244,unused_symbols,medium,export missing
symbol,AlignmentGaugePlaceholder,lib/features/statistics/presentation/widgets/placeholders/alignment_gauge_placeholder.dart,8,12†lib\features\statistics\presentation\widgets\placeholders\alignment_gauge_placeholder.dart:8,unused_symbols,medium,export missing
symbol,FinanceBubblePlaceholder,lib/features/statistics/presentation/widgets/placeholders/finance_bubble_placeholder.dart,7,12†lib\features\statistics\presentation\widgets\placeholders\finance_bubble_placeholder.dart:7,unused_symbols,medium,export missing
symbol,HealthDonutPlaceholder,lib/features/statistics/presentation/widgets/placeholders/health_donut_placeholder.dart,8,12†lib\features\statistics\presentation\widgets\placeholders\health_donut_placeholder.dart:8,unused_symbols,medium,export missing
symbol,PerformanceBarPlaceholder,lib/features/statistics/presentation/widgets/placeholders/performance_bar_placeholder.dart,8,12†lib\features\statistics\presentation\widgets\placeholders\performance_bar_placeholder.dart:8,unused_symbols,medium,export missing
symbol,StatisticsPillarsList,lib/features/statistics/presentation/widgets/statistics_pillars_list.dart,13,12†lib\features\statistics\presentation\widgets\statistics_pillars_list.dart:13,unused_symbols,medium,export missing
symbol,pillars,lib/features/statistics/presentation/widgets/statistics_pillars_list.dart,18,12†lib\features\statistics\presentation\widgets\statistics_pillars_list.dart:18,unused_symbols,medium,export missing
symbol,pillarType,lib/features/statistics/presentation/widgets/statistics_pillars_list.dart,30,12†lib\features\statistics\presentation\widgets\statistics_pillars_list.dart:30,unused_symbols,medium,export missing
symbol,vitaminPercentagesAsync,lib/features/statistics/presentation/widgets/statistics_pillar_card.dart,223,12†lib\features\statistics\presentation\widgets\statistics_pillar_card.dart:223,unused_symbols,medium,export missing
symbol,totalVitamins,lib/features/statistics/presentation/widgets/statistics_pillar_card.dart,252,12†lib\features\statistics\presentation\widgets\statistics_pillar_card.dart:252,unused_symbols,medium,export missing
symbol,detectedVitamins,lib/features/statistics/presentation/widgets/statistics_pillar_card.dart,265,12†lib\features\statistics\presentation\widgets\statistics_pillar_card.dart:265,unused_symbols,medium,export missing
symbol,trendIcon,lib/features/statistics/presentation/widgets/statistics_pillar_card.dart,319,12†lib\features\statistics\presentation\widgets\statistics_pillar_card.dart:319,unused_symbols,medium,export missing
symbol,trendColor,lib/features/statistics/presentation/widgets/statistics_pillar_card.dart,325,12†lib\features\statistics\presentation\widgets\statistics_pillar_card.dart:325,unused_symbols,medium,export missing
symbol,encouragementMessageAsync,lib/features/statistics/presentation/widgets/statistics_pillar_card.dart,366,12†lib\features\statistics\presentation\widgets\statistics_pillar_card.dart:366,unused_symbols,medium,export missing
symbol,bubbleColors,lib/features/statistics/presentation/widgets/top_economy_bubble_chart.dart,22,12†lib\features\statistics\presentation\widgets\top_economy_bubble_chart.dart:22,unused_symbols,medium,export missing
